sku_id,expected_label,ai_label_rationale,ai_review_confidence,ai_review_note
SP-F1BA32F84D,HOLD,AI review: mixed training-feature and live-competitor signals; hold is the responsible reviewed label.,0.68,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-A2AD690C12,MARKDOWN,"AI review: reliable live competitor signal shows overpriced position (premium, gap 19.1%) with enough margin (60.0%).",0.82,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-C3695075E8,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-24D24979D7,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-D582D99C4D,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-7418F06482,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-171E383B23,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-3C84F40051,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-A2C7D98A61,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-BB4694C6BC,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-428F9FE7D9,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-53DDAF3223,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-30038913CA,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-950A524EDF,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-E45BDB93ED,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-A83D634897,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-03C17880F4,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-E44D80B7EB,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-DDAA79AADE,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-DCD0168711,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-9775ACFE6C,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-A670A1698B,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-8DB0F3B215,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-24A89F1A48,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-7EBCBD2E4F,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-176380B593,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-9358D6C153,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-1BEA1A72D1,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-4B36B44C2F,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-7DC760B623,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-C3AF8C8D07,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-474329A365,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-42A81C708A,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-4665CFBB2F,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-0590004E40,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-82664C3C8D,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-3FB5CF5912,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-B39CD90660,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-7B6BD14F3B,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-48CB982454,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-7DFB8328BE,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-86604D5CF7,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-04A2348ABD,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-D73EAC318C,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-3577D415E8,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-2A3C5C0C82,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-D866E2F245,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-4EAF56E4BE,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-27D2D54156,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-2F6F3036F1,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-0F8FD95EB4,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-02050B0FD1,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-21EC9D6B2F,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-EE94F7E634,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-FA311BCAB5,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-8786A633D5,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-92437D4CE3,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-6294EFF394,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-7637E3C2FF,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-AADCC2E724,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-C7D5ADC445,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-5368149B74,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-8EE0491D9F,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-6094574FE4,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-71A50D913C,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-C394BB70B8,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-E668E236D6,HOLD,"AI review: only 9 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-E1745BC3E3,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-D2CBD27227,HOLD,"AI review: only 12 units remain in the training feature row, so scarcity/availability protection should dominate.",0.86,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-86F9AD96E6,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-BB3E20F861,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-25BF4C3BC1,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-8BD0B8EFA5,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-D936C9E9C6,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-FC6ABE238F,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-82B46A2F76,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-CFC4A2736E,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-4AF5F1EE2D,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-97D88E812C,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-33272498BE,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-E5E8062C5F,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-87178E76A0,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-E73794CCEB,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-A66350455D,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-36AFC5305C,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-D21AF978EC,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-139E4E0F8D,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-F74A6F2CD7,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-BD7AEE01A2,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-5314E7EA83,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-CED36CC988,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-7C0B3A5ECD,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-3EEFEBBB72,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-B5ED3DA9C3,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-2F43E7EF07,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-2644ED0974,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-D3B81EBF5D,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-89F398D858,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-24AE4646D5,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-200BA4F84D,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-5827249A55,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-A31AD355C0,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-61AECD5A95,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-73227ABBB9,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-6D5425D438,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-0669577D6B,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-BD396CFE27,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-043F544E70,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-EE92A1AEEC,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-B894407578,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-55CA67AAFC,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-E1390D4948,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-11CD7588B5,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-561C870956,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-26A670ED8E,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-EDACD0C8B2,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-8865F6A858,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-8CE7A884DF,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
SP-BBA2621C3D,HOLD,AI review: live competitor evidence is weak (no_match); hold rather than force an action.,0.72,Reviewed against training-feature rows with live AWS RDS competitor overlay; model/system predictions were not used as label inputs.
